"subject","LSD","PLCB","diff","loo_influence","influential","diff_zscore","metric"
"sub-012",0.173538897825284,0.539629434264105,-0.366090536438821,0.0213207384753707,FALSE,-1.65009497755919,"assortativity"
"sub-013",0.436933612158849,0.417352465935648,0.019581146223201,0.00622723885763092,FALSE,0.481950265226898,"assortativity"
"sub-015",0.272284783360635,0.415884318579008,-0.143599535218373,0.00542852410248151,FALSE,-0.420134619980983,"assortativity"
"sub-017",0.394344166856574,0.161203683031257,0.233140483825317,0.0214814772577821,FALSE,1.66253517787695,"assortativity"
"sub-018",0.598720232123758,0.329506290860342,0.269213941263416,0.0240581527890748,FALSE,1.86195413130098,"assortativity"
"sub-019",0.438701147312856,0.467502243631111,-0.028801096318255,0.00277136439038406,FALSE,0.214486682383999,"assortativity"
"sub-020",0.485570822546211,0.477120980557446,0.00844984198876497,0.00543214569802834,FALSE,0.420414909363524,"assortativity"
"sub-001",1.80249062391023,1.94935268660458,-0.14686206269435,0.012497831886096,FALSE,0.382486725759122,"small_worldness"
"sub-002",2.14911653321376,2.1984898240064,-0.0493732907926399,0.019461315593361,FALSE,0.595598896521468,"small_worldness"
"sub-003",1.91069377560285,2.94486464207848,-1.03417086647563,0.0508813683839955,FALSE,-1.5571859321447,"small_worldness"
"sub-004",1.76526917932948,2.46913578191297,-0.70386660258349,0.0272882066774141,FALSE,-0.835134999334889,"small_worldness"
"sub-006",1.59535730779947,2.00872144114163,-0.41336413334216,0.00653803030303329,FALSE,-0.20009148997301,"small_worldness"
"sub-009",2.10812398401629,2.62665844544706,-0.51853446143077,0.0140501965950769,FALSE,-0.429995677722438,"small_worldness"
"sub-010",1.90030954481403,2.41787419834249,-0.51756465352846,0.0139809246020547,FALSE,-0.427875660583519,"small_worldness"
"sub-011",1.72685269424708,1.91475090089776,-0.18789820665068,0.00956667874635814,FALSE,0.292780993010054,"small_worldness"
"sub-012",1.95417746055182,2.429394043694,-0.47521658314218,0.0109560624316061,FALSE,-0.335302033574289,"small_worldness"
"sub-013",1.59017201564966,2.44535064430622,-0.85517862865656,0.0380962085397762,FALSE,-1.16590575077478,"small_worldness"
"sub-015",1.66510903654903,2.47008345561354,-0.80497441906451,0.0345101935689154,FALSE,-1.05615846522731,"small_worldness"
"sub-017",2.40134606671606,1.81056776957791,0.59077829713815,0.0651864290169888,FALSE,1.99498153166677,"small_worldness"
"sub-018",1.67556399703712,1.76842658968282,-0.0928625926457001,0.016354936889571,FALSE,0.500530517445067,"small_worldness"
"sub-019",2.2831218826326,2.33298777793011,-0.04986589529751,0.0194261295572988,FALSE,0.594522054406091,"small_worldness"
"sub-020",2.29485686227035,1.86337839959926,0.43147846267109,0.0538078694121988,FALSE,1.64674929052637,"small_worldness"
