"subject","PSIL","MTP","diff","loo_influence","influential","diff_zscore","metric"
"sub-P1",6.05637559395518,6.16404479013688,-0.107669196181696,0.0302331340687548,FALSE,-0.690973328313061,"adv_degree_entropy"
"sub-P3",5.96400093181951,6.07826982426373,-0.114268892444215,0.0315530733212587,FALSE,-0.72114032378232,"adv_degree_entropy"
"sub-P4",5.77195694108966,5.99405787042672,-0.222100929337056,0.0531194806998269,FALSE,-1.21403703281141,"adv_degree_entropy"
"sub-P5",6.02461879533799,5.8738470554906,0.150771739847396,0.0214550531370635,FALSE,0.490351726074323,"adv_degree_entropy"
"sub-P6",6.03298870723506,5.74259142171672,0.290397285518341,0.0493801622712526,FALSE,1.12857552245862,"adv_degree_entropy"
"sub-P7",5.89295556380752,5.62910672623783,0.263848837569699,0.0440704726815243,FALSE,1.00722343637385,"adv_degree_entropy"
